strategy,name,no_property_sample,eigval_prod,pstable,avg_min_dist,ratio,maxdim,rrate,name,props,log_paths,time metric,acquisition,time metric value
bald,ShapeNet::Laptop_eda651202abbb90c94daa4565dd30535,4,0.0001245377222321661,0.045,0.01463830822714789,6.483516703881089,0.2,0.8898071625344353,ShapeNet::Laptop_eda651202abbb90c94daa4565dd30535,-0.000_-0.038_-0.052_0.175_0.121,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object324-20230327-181203,average precision,24,0.3611111111111111
bald,ShapeNet::Canister_714320da4aafcb4a47be2353d2b2403b,1,2.8005664864912037e-05,0.055,0.004857664454787619,2.2356580461387634,0.2,0.8662878787878788,ShapeNet::Canister_714320da4aafcb4a47be2353d2b2403b,0.001_-0.000_-0.028_0.128_0.152,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object41-20230327-122847,average precision,24,0.39999999999999997
random,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,3,0.0002197681606439211,0.12,0.009390730877672079,3.7885865041238977,0.2,0.38431372549019616,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,-0.023_-0.002_0.025_0.168_0.228,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object313-20230329-234719,average precision,24,0.40230623959093637
random,ShapeNet::Monitor_e79a16c21a1128e0459b6acbd8f6cac3,1,0.00015793256056700384,0.045,0.015741333504833258,3.374377752368634,0.2,0.8753086419753087,ShapeNet::Monitor_e79a16c21a1128e0459b6acbd8f6cac3,0.003_0.000_-0.002_0.196_0.104,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object236-20230329-232618,average precision,24,0.42549019607843136
bald,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,3,0.0002197681606439211,0.12,0.009390730877672079,3.7885865041238977,0.2,0.38431372549019616,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,-0.023_-0.002_0.025_0.168_0.228,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object313-20230327-175908,average precision,24,0.45338904373136696
bald,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,1,0.0002197681606439211,0.085,0.009390730877672079,3.7885865041238977,0.2,0.38431372549019616,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,-0.023_-0.002_0.025_0.115_0.262,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object311-20230327-175726,average precision,24,0.46283444956599346
random,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,1,0.0002197681606439211,0.085,0.009390730877672079,3.7885865041238977,0.2,0.38431372549019616,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,-0.023_-0.002_0.025_0.115_0.262,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object311-20230329-234648,average precision,24,0.48747165532879816
bald,ShapeNet::Candle_2fc61d27861f88aa4c066935f7480f9e,4,0.00015646304390827933,0.125,0.0029895645622695067,12.380455937448678,0.2,0.7808695652173914,ShapeNet::Candle_2fc61d27861f88aa4c066935f7480f9e,0.000_0.000_-0.087_0.194_0.154,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object204-20230327-154726,average precision,24,0.4927103246692326
random,ShapeNet::Canister_714320da4aafcb4a47be2353d2b2403b,1,2.8005664864912037e-05,0.055,0.004857664454787619,2.2356580461387634,0.2,0.8662878787878788,ShapeNet::Canister_714320da4aafcb4a47be2353d2b2403b,0.001_-0.000_-0.028_0.128_0.152,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object41-20230329-223240,average precision,24,0.5275974025974026
random,ShapeNet::Candle_2fc61d27861f88aa4c066935f7480f9e,4,0.00015646304390827933,0.125,0.0029895645622695067,12.380455937448678,0.2,0.7808695652173914,ShapeNet::Candle_2fc61d27861f88aa4c066935f7480f9e,0.000_0.000_-0.087_0.194_0.154,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object204-20230329-231649,average precision,24,0.5379166310386406
random,ShapeNet::WallArt_49ce47fb353f3460dd42083791b3d3a8,4,6.492558961880503e-05,0.02,0.014485135025774936,1.0517553584662243,0.2,0.8772222222222222,ShapeNet::WallArt_49ce47fb353f3460dd42083791b3d3a8,0.000_-0.000_-0.000_0.193_0.119,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object64-20230329-223835,average precision,24,0.5833333333333333
random,ShapeNet::FoodItem_16d2017606945083324387582810ec10,3,8.998631626542024e-05,0.35,0.005663623965218694,3.3607083424815563,0.2,0.864963503649635,ShapeNet::FoodItem_16d2017606945083324387582810ec10,0.000_0.048_-0.000_0.103_0.288,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object263-20230329-233328,average precision,24,0.5939885035540307
bald,ShapeNet::FoodItem_16d2017606945083324387582810ec10,3,8.998631626542024e-05,0.35,0.005663623965218694,3.3607083424815563,0.2,0.864963503649635,ShapeNet::FoodItem_16d2017606945083324387582810ec10,0.000_0.048_-0.000_0.103_0.288,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object263-20230327-170008,average precision,24,0.5953582384429318
random,ShapeNet::Pizza_b3a8ebcf6e9ca5852721058c5c629b05,1,0.00012233982248549766,0.075,0.00960570911224781,1.6242128350081293,0.2,0.8750877192982456,ShapeNet::Pizza_b3a8ebcf6e9ca5852721058c5c629b05,-0.000_0.000_-0.002_0.157_0.157,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object411-20230330-001413,average precision,24,0.6097744360902255
bald,ShapeNet::Table_1223b9275d2a2edacd4833986a6efe96,3,8.265773715378142e-05,0.09,0.016955518269289295,7.157417514823189,0.2,0.7573333333333334,ShapeNet::Table_1223b9275d2a2edacd4833986a6efe96,-0.000_-0.006_-0.039_0.142_0.110,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object398-20230327-194050,average precision,24,0.6116758241758242
bald,ShapeNet::Candle_2fc61d27861f88aa4c066935f7480f9e,0,0.00015646304390827933,0.195,0.0029895645622695067,12.380455937448678,0.2,0.7808695652173914,ShapeNet::Candle_2fc61d27861f88aa4c066935f7480f9e,0.000_0.000_-0.087_0.186_0.168,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object200-20230327-154345,average precision,24,0.6157540639658982
random,ShapeNet::Table_1223b9275d2a2edacd4833986a6efe96,1,8.265773715378142e-05,0.02,0.016955518269289295,7.157417514823189,0.2,0.7573333333333334,ShapeNet::Table_1223b9275d2a2edacd4833986a6efe96,-0.000_-0.006_-0.039_0.196_0.114,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object396-20230330-001011,average precision,24,0.6428571428571428
random,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,2,0.0002197681606439211,0.1,0.009390730877672079,3.7885865041238977,0.2,0.38431372549019616,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,-0.023_-0.002_0.025_0.153_0.292,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object312-20230329-234702,average precision,24,0.6507461166284696
bald,ShapeNet::FloorLamp_c93976a662211c519f73111a9e2e25a3,4,0.0001252420487386059,0.24,0.004785456700235774,11.503507256232728,0.2,0.8728395061728396,ShapeNet::FloorLamp_c93976a662211c519f73111a9e2e25a3,0.000_0.000_0.100_0.184_0.192,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object484-20230327-212727,average precision,24,0.6544237502664111
random,ShapeNet::Table_1223b9275d2a2edacd4833986a6efe96,3,8.265773715378142e-05,0.09,0.016955518269289295,7.157417514823189,0.2,0.7573333333333334,ShapeNet::Table_1223b9275d2a2edacd4833986a6efe96,-0.000_-0.006_-0.039_0.142_0.110,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object398-20230330-001041,average precision,24,0.6654208754208755
bald,ShapeNet::FloorLamp_f40624156dcbab68620a56d13e6d773b,4,4.7026598856589955e-05,0.245,0.0036962698202672446,53.90219739954268,0.2,0.8629629629629629,ShapeNet::FloorLamp_f40624156dcbab68620a56d13e6d773b,-0.012_0.014_-0.043_0.127_0.113,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object359-20230327-185338,average precision,24,0.6666907387447677
random,ShapeNet::FloorLamp_f40624156dcbab68620a56d13e6d773b,4,4.7026598856589955e-05,0.245,0.0036962698202672446,53.90219739954268,0.2,0.8629629629629629,ShapeNet::FloorLamp_f40624156dcbab68620a56d13e6d773b,-0.012_0.014_-0.043_0.127_0.113,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object359-20230329-235951,average precision,24,0.6696638292823704
bald,ShapeNet::Canister_714320da4aafcb4a47be2353d2b2403b,2,2.8005664864912037e-05,0.245,0.004857664454787619,2.2356580461387634,0.2,0.8662878787878788,ShapeNet::Canister_714320da4aafcb4a47be2353d2b2403b,0.001_-0.000_-0.028_0.133_0.182,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object42-20230327-122935,average precision,24,0.6850294762141946
random,ShapeNet::Canister_714320da4aafcb4a47be2353d2b2403b,2,2.8005664864912037e-05,0.245,0.004857664454787619,2.2356580461387634,0.2,0.8662878787878788,ShapeNet::Canister_714320da4aafcb4a47be2353d2b2403b,0.001_-0.000_-0.028_0.133_0.182,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object42-20230329-223254,average precision,24,0.691420502707768
random,ShapeNet::Laptop_eda651202abbb90c94daa4565dd30535,3,0.0001245377222321661,0.115,0.01463830822714789,6.483516703881089,0.2,0.8898071625344353,ShapeNet::Laptop_eda651202abbb90c94daa4565dd30535,-0.000_-0.038_-0.052_0.155_0.119,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object323-20230329-235009,average precision,24,0.6959833630421866
random,ShapeNet::Candle_2fc61d27861f88aa4c066935f7480f9e,2,0.00015646304390827933,0.135,0.0029895645622695067,12.380455937448678,0.2,0.7808695652173914,ShapeNet::Candle_2fc61d27861f88aa4c066935f7480f9e,0.000_0.000_-0.087_0.118_0.106,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object202-20230329-231618,average precision,24,0.7109276839625951
bald,ShapeNet::Pizza_b3a8ebcf6e9ca5852721058c5c629b05,1,0.00012233982248549766,0.075,0.00960570911224781,1.6242128350081293,0.2,0.8750877192982456,ShapeNet::Pizza_b3a8ebcf6e9ca5852721058c5c629b05,-0.000_0.000_-0.002_0.157_0.157,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object411-20230327-195637,average precision,24,0.7286641929499071
bald,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,2,0.0002197681606439211,0.1,0.009390730877672079,3.7885865041238977,0.2,0.38431372549019616,ShapeNet::Curtain_fa8f96dc6489417f84024898ac0c92e,-0.023_-0.002_0.025_0.153_0.292,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object312-20230327-175813,average precision,24,0.7353943470322781
bald,ShapeNet::Couch_65309e7601a0c65d82608d43718c2b7,4,3.839481615138148e-05,0.025,0.01601532689195279,3.8399288854746594,0.2,0.7386138613861386,ShapeNet::Couch_65309e7601a0c65d82608d43718c2b7,-0.003_0.003_-0.007_0.138_0.164,learning/experiments/logs/grasp_no-com-2-latents_fit_bald_train_geo_object474-20230327-211618,average precision,24,0.75
random,ShapeNet::Couch_65309e7601a0c65d82608d43718c2b7,4,3.839481615138148e-05,0.025,0.01601532689195279,3.8399288854746594,0.2,0.7386138613861386,ShapeNet::Couch_65309e7601a0c65d82608d43718c2b7,-0.003_0.003_-0.007_0.138_0.164,learning/experiments/logs/grasp_no-com-2-latents_fit_random_train_geo_object474-20230330-003202,average precision,24,0.75
