strategy,name,no_property_sample,eigval_prod,pstable,avg_min_dist,ratio,maxdim,rrate,name,props,log_paths,time metric,acquisition,time metric value
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,40,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.085_0.058_0.034_0.170_0.204,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object40-20230414-174544,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,41,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.104_0.040_-0.062_0.170_0.258,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object41-20230414-174614,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,42,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.125_-0.042_0.059_0.101_0.169,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object42-20230414-174644,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,43,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.019_-0.108_0.030_0.134_0.293,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object43-20230414-174715,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,44,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.030_-0.003_-0.030_0.198_0.286,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object44-20230414-174745,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,45,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.083_-0.064_0.059_0.199_0.122,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object45-20230414-174815,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,46,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.009_-0.060_0.021_0.148_0.231,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object46-20230414-174846,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,47,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.098_0.089_0.047_0.194_0.253,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object47-20230414-174916,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,48,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.129_0.116_0.047_0.139_0.269,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object48-20230414-174947,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,49,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.070_0.036_0.020_0.141_0.135,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object49-20230414-175017,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,50,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.095_-0.074_0.050_0.160_0.148,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object50-20230414-175048,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,51,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.029_0.068_-0.010_0.105_0.260,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object51-20230414-175119,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,52,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.049_0.080_0.043_0.163_0.150,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object52-20230414-175150,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,53,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.083_-0.110_-0.034_0.136_0.226,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object53-20230414-175221,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,54,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.078_0.129_0.056_0.120_0.103,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object54-20230414-175251,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,55,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,-0.074_0.135_0.032_0.132_0.226,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object55-20230414-175321,average precision,24,-0.0
bald,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,56,0.0004179957683676227,0.0,0.02705578709831352,6.7526941023967595,0.2,0.3475409836065573,ShapeNet::Table_7a2f94d95992b5716521d4b69744cc6d,0.065_-0.077_-0.026_0.136_0.103,learning/experiments/logs/grasp_table-balanced_fit_bald_train_geo_object56-20230414-175352,average precision,24,-0.0
