strategy,name,no_property_sample,eigval_prod,pstable,avg_min_dist,ratio,maxdim,rrate,name,props,log_paths,time metric,acquisition,time metric value
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,409,0.00023586831074488796,0.01,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.014_0.019_-0.019_0.168_0.111,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object409-20230417-022147,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,445,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.008_-0.013_-0.076_0.186_0.108,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object445-20230417-023007,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,449,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.016_-0.016_0.114_0.146_0.123,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object449-20230417-023100,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,450,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.002_0.022_-0.070_0.192_0.104,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object450-20230417-023113,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,462,0.00023586831074488796,0.0,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.016_-0.015_0.106_0.186_0.130,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object462-20230417-023356,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,498,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.003_-0.022_0.116_0.187_0.137,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object498-20230417-024202,average precision,24,-0.0
random,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,499,0.00023586831074488796,0.005,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,-0.008_0.022_0.106_0.131_0.121,learning/experiments/logs/grasp_lamp-balanced_fit_random_train_geo_object499-20230417-024215,average precision,24,-0.0
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,90,0.00023586831074488796,0.02,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.028_-0.009_0.041_0.169_0.105,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object90-20230415-154152,average precision,24,0.010869565217391304
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,417,0.00023586831074488796,0.045,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.022_-0.010_0.104_0.197_0.298,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object417-20230415-190543,average precision,24,0.010869565217391304
bald,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,474,0.00023586831074488796,0.02,0.004934492292052813,6.236331874777245,0.2,0.7180952380952381,ShapeNet::CeilingLamp_27f88cf75ac860eb34e6b98309eb5a15,0.002_-0.032_0.068_0.137_0.104,learning/experiments/logs/grasp_lamp-balanced_fit_bald_train_geo_object474-20230415-194107,average precision,24,0.014084507042253521
